tpm_convergence,sync_rate,match_probability,round_count,carrier_latency,packet_loss,throughput,jitter,share_reconstruction_failures,flow_stats,label,label_name
0.930604,0.603430,0.890011,0.543529,8.446449,0.020038,163.522168,1.005796,1.000000,15.008382,2,MajorityAttack
0.976281,0.668932,1.000000,0.371118,11.525435,0.000000,146.689461,2.287603,0.000000,39.315315,3,TrafficAnomaly
0.981140,0.648488,0.941587,0.621610,12.700748,0.043331,219.765531,1.445555,0.000000,7.613625,0,Normal
0.931198,0.720005,1.000000,0.326295,9.969064,0.050567,160.114545,0.593151,1.000000,12.291877,0,Normal
0.936638,0.676257,0.950764,0.458516,15.689646,0.000000,172.926328,1.106679,0.000000,14.133930,1,GeometricAttack
0.982988,0.684486,1.000000,0.402826,12.153996,0.008089,141.991314,2.171634,0.000000,23.621675,3,TrafficAnomaly
1.000000,0.715129,0.947960,0.420937,9.593703,0.019820,102.447642,2.036169,0.000000,19.129445,3,TrafficAnomaly
0.981454,0.675854,0.809006,0.460505,11.063982,0.000000,141.046693,0.784905,1.000000,18.576978,2,MajorityAttack
1.000000,0.732261,0.884980,0.466274,10.976906,0.000000,201.433236,1.773799,0.000000,9.326845,0,Normal
0.972292,0.654742,0.825498,0.479543,31.309794,0.073584,66.702948,4.209258,3.000000,32.582170,5,MultiStageAttack
1.000000,0.675881,1.000000,0.818125,24.269883,0.079802,59.967737,4.533222,3.000000,11.955585,4,CarrierDisruption
0.975670,0.684225,0.811095,0.480627,29.313980,0.019156,92.734515,5.871536,4.000000,20.032421,5,MultiStageAttack
0.945348,0.727513,0.870201,0.673513,12.612962,0.000000,167.018655,1.164494,1.000000,17.574128,2,MajorityAttack
0.876107,0.566728,0.880660,0.805399,12.537908,0.000000,189.767104,1.268831,0.000000,14.838066,2,MajorityAttack
1.000000,0.695175,0.995713,0.505784,10.567016,0.072267,106.689345,1.958231,2.000000,23.475386,3,TrafficAnomaly
1.000000,0.580767,0.989390,1.078337,11.644196,0.000000,202.954515,1.512103,0.000000,8.231565,0,Normal
1.000000,0.691058,0.968823,0.712623,10.672702,0.000000,123.274283,2.863252,-0.000000,29.564632,3,TrafficAnomaly
1.000000,0.729522,0.964423,0.606436,8.591266,0.000000,154.347014,1.257793,-0.000000,12.342813,0,Normal
0.916933,0.566030,0.820857,1.145217,30.803452,0.043596,86.557491,6.595107,1.000000,27.726436,5,MultiStageAttack
1.000000,0.742138,0.995172,0.459074,9.317690,0.017235,207.909573,1.332217,1.000000,8.977411,0,Normal
0.914160,0.533538,0.835431,0.841238,33.459194,0.156128,62.268837,7.311638,6.000000,25.841143,5,MultiStageAttack
1.000000,0.735907,0.988102,0.444614,11.755956,0.023973,109.575275,1.614447,2.000000,40.377698,3,TrafficAnomaly
0.972518,0.685600,0.885040,0.720465,8.499995,0.049439,179.247153,0.627810,-0.000000,12.682684,0,Normal
0.995220,0.660915,0.974502,0.395885,32.677894,0.060661,70.251111,7.285804,4.000000,12.699672,4,CarrierDisruption
0.892085,0.671042,0.828229,0.489303,11.535152,0.075014,205.670841,1.026153,3.000000,16.963563,2,MajorityAttack
0.957301,0.643477,0.792262,0.695031,30.424070,0.023391,93.332601,9.754591,1.000000,21.849639,5,MultiStageAttack
0.962378,0.620524,0.888916,0.281996,10.121939,0.000000,201.315612,1.129477,1.000000,15.056381,1,GeometricAttack
1.000000,0.741012,1.000000,0.424273,9.573836,0.016030,181.044520,1.365739,0.000000,6.276680,0,Normal
0.993999,0.713466,0.884056,0.772281,9.399601,0.025675,182.950032,1.011813,-0.000000,13.288178,1,GeometricAttack
1.000000,0.704440,1.000000,0.390497,12.801054,0.024218,114.367676,1.924596,-0.000000,35.815642,0,Normal
0.960722,0.717333,0.927570,0.864603,13.637335,0.032544,154.061859,0.780971,-0.000000,10.875551,1,GeometricAttack
1.000000,0.694819,0.912425,0.336956,11.979186,0.000000,200.512613,0.711225,1.000000,15.736811,1,GeometricAttack
0.975237,0.684553,0.999527,0.649138,10.913122,0.039227,183.518175,1.037115,1.000000,10.335124,0,Normal
0.906068,0.645554,0.817216,0.516855,9.303508,0.001210,173.364296,1.230639,0.000000,10.263141,2,MajorityAttack
1.000000,0.715717,1.000000,0.449624,40.771334,0.142144,65.140781,2.675666,4.000000,11.839229,1,GeometricAttack
0.975389,0.584048,1.000000,0.630304,9.278478,0.000000,139.653599,1.842783,1.000000,33.525160,3,TrafficAnomaly
0.971204,0.684899,0.901126,0.471226,10.690902,0.000000,167.403820,1.569912,0.000000,16.911377,1,GeometricAttack
0.915841,0.598830,0.892295,0.673092,30.171800,0.028985,77.626727,2.803134,3.000000,25.440369,5,MultiStageAttack
0.968047,0.551182,1.000000,0.975249,23.053399,0.009722,66.374585,4.555376,4.000000,11.183736,4,CarrierDisruption
1.000000,0.705625,0.985710,0.393060,30.627204,0.000000,71.012137,3.867927,2.000000,12.574526,4,CarrierDisruption
0.882958,0.555682,0.840451,0.753204,11.123530,0.000000,164.506992,1.050666,0.000000,24.184014,1,GeometricAttack
0.956772,0.647604,1.000000,0.882157,11.842249,0.011686,96.591485,1.693072,1.000000,30.944257,3,TrafficAnomaly
0.945327,0.780738,1.000000,0.529476,9.989184,0.045712,122.886602,2.257714,1.000000,38.857227,3,TrafficAnomaly
0.949195,0.470964,0.844236,1.202248,10.252213,0.008078,160.653227,1.091385,-0.000000,18.927642,2,MajorityAttack
0.950906,0.720587,1.000000,0.372921,39.930465,0.106257,69.359904,4.896461,4.000000,7.758072,4,CarrierDisruption
0.929154,0.627369,0.817744,0.901464,11.110230,0.035481,203.656309,1.388948,2.000000,20.211331,2,MajorityAttack
0.962155,0.676163,0.837919,0.504061,10.982490,0.010768,163.563007,0.994183,-0.000000,21.410756,5,MultiStageAttack
0.976284,0.692613,0.962154,0.470090,10.529227,0.019438,163.830313,1.273377,0.000000,27.138509,3,TrafficAnomaly
0.937566,0.520067,0.830701,0.953371,34.390302,0.013642,71.824051,7.668232,2.000000,24.013304,5,MultiStageAttack
0.980174,0.689444,1.000000,0.552036,11.868492,0.071951,135.892266,1.851043,4.000000,42.260807,3,TrafficAnomaly
0.974549,0.632926,0.829856,0.638792,11.780022,0.001580,169.937996,1.406500,1.000000,17.081503,2,MajorityAttack
0.899221,0.598229,0.849007,0.455859,11.568254,0.001134,198.593512,1.198923,0.000000,12.995553,2,MajorityAttack
0.974633,0.725840,0.994659,0.339278,11.460057,0.008072,195.344436,1.136682,0.000000,9.886314,0,Normal
0.938231,0.675023,0.816216,0.431176,9.518296,0.013981,179.277849,1.622610,1.000000,22.168265,2,MajorityAttack
0.990260,0.668647,1.000000,0.317310,9.173078,0.000000,161.440845,0.791899,-0.000000,25.470545,3,TrafficAnomaly
0.960956,0.672956,0.929907,0.246853,35.494131,0.026219,82.607470,7.381801,3.000000,4.758473,4,CarrierDisruption
0.901420,0.721617,0.857379,0.523751,11.461416,0.012097,167.969341,1.011494,-0.000000,18.916868,2,MajorityAttack
0.968990,0.667360,1.000000,0.821833,34.423208,0.086817,63.081556,3.628749,5.000000,16.862569,4,CarrierDisruption
0.997645,0.780569,0.876352,0.578130,11.571161,0.000000,176.010252,2.039130,0.000000,16.002837,1,GeometricAttack
1.000000,0.574271,0.973922,0.637463,31.402309,0.049444,79.873114,4.062525,4.000000,7.714240,4,CarrierDisruption
0.974340,0.684905,0.866330,0.479636,10.418302,0.000000,166.146525,1.326808,-0.000000,21.414086,1,GeometricAttack
0.920328,0.626881,0.835284,0.557968,29.783775,0.130971,71.163120,4.157179,5.000000,23.393988,5,MultiStageAttack
0.953253,0.764619,0.990500,0.294501,9.152241,0.000000,199.949848,1.757883,0.000000,13.115679,0,Normal
0.986626,0.707238,0.949068,0.493862,12.138421,0.072515,182.486867,1.068605,2.000000,17.837567,1,GeometricAttack
1.000000,0.689209,0.843831,0.557260,34.164125,0.071970,63.886000,4.501024,2.000000,21.420474,5,MultiStageAttack
1.000000,0.627472,1.000000,0.687047,11.877546,0.021628,156.017039,1.613003,2.000000,10.956074,0,Normal
0.938728,0.687908,0.989064,0.456583,23.764490,0.058776,64.011923,9.523706,3.000000,13.899157,4,CarrierDisruption
0.984723,0.612844,1.000000,0.781376,11.644596,0.000000,188.410970,1.290852,-0.000000,11.282690,0,Normal
0.937776,0.780242,1.000000,0.393712,11.178289,0.067275,128.346275,1.303155,1.000000,43.255671,3,TrafficAnomaly
0.991620,0.702774,0.929771,0.543472,12.482754,0.000000,214.276496,0.793885,1.000000,15.542303,1,GeometricAttack
1.000000,0.728324,1.000000,0.473439,11.270287,0.045778,123.265779,1.364420,1.000000,23.731768,3,TrafficAnomaly
0.876436,0.565196,0.907432,0.433503,36.203764,0.137028,52.913001,4.321258,4.000000,25.521744,5,MultiStageAttack
0.941980,0.719752,0.896886,0.654326,12.544686,0.014259,179.182664,1.253085,0.000000,15.026467,1,GeometricAttack
0.972483,0.666685,0.921574,0.496933,10.600382,0.000000,213.192265,1.502778,0.000000,15.616548,1,GeometricAttack
0.975440,0.642906,0.964453,1.031646,38.201168,0.133650,71.182248,5.160371,7.000000,8.689703,4,CarrierDisruption
0.988958,0.675806,0.980585,0.577631,10.783637,0.000000,201.282954,0.965742,1.000000,8.587467,1,GeometricAttack
0.957496,0.634804,0.863408,0.896021,33.043176,0.067130,62.607031,5.214456,4.000000,24.091470,5,MultiStageAttack
0.941457,0.612911,0.921358,0.574187,10.116436,0.000000,173.647981,0.866370,-0.000000,6.487530,1,GeometricAttack
0.978046,0.641068,0.921498,0.646428,9.599652,0.008497,178.260412,1.225929,1.000000,12.037623,1,GeometricAttack
0.981248,0.666050,1.000000,0.317207,39.569613,0.078490,60.169873,5.764157,5.000000,14.404043,4,CarrierDisruption
1.000000,0.655787,0.997856,0.394539,32.141973,0.141819,62.112542,6.704339,6.000000,9.760089,4,CarrierDisruption
0.981959,0.706070,1.000000,0.345412,36.485780,0.109493,57.636500,5.420272,6.000000,6.851101,4,CarrierDisruption
1.000000,0.751628,0.942028,0.453587,10.542822,0.035142,193.426160,1.218972,1.000000,14.322842,1,GeometricAttack
0.999536,0.688045,0.974892,0.405389,10.712602,0.017489,179.940531,1.482765,0.000000,8.965793,0,Normal
0.953643,0.571169,0.880344,0.281414,12.406502,0.000000,169.451257,1.543367,0.000000,12.633344,1,GeometricAttack
1.000000,0.663994,0.940236,0.656122,31.048271,0.216377,48.616639,5.983152,6.000000,8.744476,4,CarrierDisruption
1.000000,0.587321,1.000000,0.766330,11.357919,0.015182,171.339601,0.823908,3.000000,8.904809,0,Normal
0.962255,0.643161,0.923732,0.534150,10.798503,0.000000,193.163766,1.653165,0.000000,12.455414,1,GeometricAttack
0.991909,0.652702,1.000000,0.431110,32.776612,0.028197,83.044812,3.102881,1.000000,8.061886,4,CarrierDisruption
0.913899,0.570637,0.939668,0.635040,29.155380,0.074117,70.580209,6.972162,2.000000,8.011455,4,CarrierDisruption
1.000000,0.716266,0.939835,0.480112,26.362181,0.041215,62.368277,4.413059,3.000000,7.375202,4,CarrierDisruption
0.982123,0.631815,0.965543,0.682866,38.327624,0.018410,84.216791,7.949960,3.000000,6.325917,4,CarrierDisruption
1.000000,0.734000,1.000000,0.551084,12.047312,0.011140,103.257891,1.861199,1.000000,36.073972,3,TrafficAnomaly
0.956876,0.622431,0.993787,0.798704,11.377083,0.022043,212.213340,0.353244,0.000000,10.680478,1,GeometricAttack
0.959837,0.751795,0.988072,0.477880,31.079872,0.111204,73.773589,4.646737,4.000000,6.457140,4,CarrierDisruption
0.956263,0.633812,0.800912,0.690387,14.073911,0.000000,191.882917,1.021062,1.000000,13.785160,2,MajorityAttack
1.000000,0.550779,0.985487,0.941303,11.016536,0.034432,195.520242,0.800784,1.000000,9.685639,1,GeometricAttack
0.948888,0.669010,0.871853,0.646529,9.299920,0.000000,190.139631,2.361589,0.000000,16.838777,2,MajorityAttack
0.946735,0.662497,0.902715,0.469350,10.654282,0.037071,151.634001,1.596850,0.000000,16.856974,2,MajorityAttack
0.955288,0.584433,0.912856,0.518589,10.913182,0.072407,150.958285,1.151590,3.000000,15.936907,2,MajorityAttack
1.000000,0.760109,1.000000,0.365570,13.700380,0.000000,118.364065,1.890722,0.000000,27.712755,3,TrafficAnomaly
0.913033,0.682198,0.884738,0.553490,33.281389,0.050181,72.784387,6.141606,1.000000,21.861309,5,MultiStageAttack
0.963661,0.639090,0.807853,0.743700,14.058804,0.020098,179.518759,1.194488,0.000000,20.872718,2,MajorityAttack
0.931488,0.644142,0.781413,0.643027,32.659350,0.017444,76.892516,2.106617,2.000000,22.920375,5,MultiStageAttack
0.929031,0.742709,0.925521,0.565636,10.901730,0.008158,188.337963,1.310948,1.000000,14.029080,1,GeometricAttack
0.987170,0.661730,0.975192,0.532777,10.390363,0.000667,183.636959,1.179447,1.000000,13.259806,1,GeometricAttack
0.950505,0.515053,0.826280,0.897914,10.232470,0.000000,221.761700,1.775956,0.000000,24.577915,2,MajorityAttack
0.988781,0.633253,0.891042,0.843544,30.525332,0.054919,82.087929,7.243104,3.000000,24.104542,5,MultiStageAttack
0.911645,0.659328,0.811937,0.452570,14.170507,0.007899,193.510537,1.251268,-0.000000,17.152677,2,MajorityAttack
0.969594,0.626562,1.000000,1.000228,35.621367,0.086439,63.428799,3.398862,4.000000,12.746802,4,CarrierDisruption
0.956363,0.505397,0.875769,1.137494,37.794920,0.047578,88.110643,4.556387,2.000000,23.712347,5,MultiStageAttack
0.992110,0.687118,1.000000,0.382998,12.615845,0.000000,194.524556,1.240447,0.000000,7.136508,0,Normal
1.000000,0.719441,1.000000,0.460387,11.316570,0.000000,162.672691,1.064803,1.000000,9.169275,0,Normal
0.930069,0.693595,0.794657,0.762374,30.213638,0.039792,83.030684,6.404632,2.000000,29.182583,5,MultiStageAttack
0.908045,0.629379,0.924792,0.902287,10.131072,0.021119,191.271643,1.020463,-0.000000,18.709581,0,Normal
0.935028,0.704836,0.886581,0.752775,25.937864,0.108095,64.358188,5.028261,3.000000,23.419838,5,MultiStageAttack
0.946215,0.639790,0.896489,0.575148,11.508253,0.000000,219.221831,0.922113,0.000000,15.420882,2,MajorityAttack
0.981814,0.656334,0.875958,0.567282,9.862696,0.000000,224.267532,1.510732,0.000000,17.445805,2,MajorityAttack
0.999992,0.690422,0.946080,0.408620,48.101788,0.059055,64.029523,5.784149,3.000000,11.102392,4,CarrierDisruption
0.949565,0.688098,0.885981,0.534839,27.923000,0.039981,73.031503,3.328276,3.000000,33.632211,5,MultiStageAttack
0.958144,0.615806,0.817269,0.499029,30.807962,0.138691,62.473699,5.834717,6.000000,28.420238,5,MultiStageAttack
0.962957,0.657475,1.000000,0.353031,9.402575,0.019101,208.110249,0.970654,0.000000,11.501207,0,Normal
0.981210,0.638067,0.967591,0.429359,13.566564,0.016539,188.048166,0.395564,1.000000,13.967882,1,GeometricAttack
1.000000,0.708062,0.915359,0.406592,12.731561,0.037614,217.370488,1.031208,3.000000,8.151957,0,Normal
1.000000,0.584737,0.940081,0.604792,12.291048,0.064497,129.103105,1.495002,2.000000,26.674361,3,TrafficAnomaly
0.990754,0.644379,0.864965,0.740999,11.157854,0.000000,159.852462,2.155369,0.000000,11.058576,2,MajorityAttack
1.000000,0.676132,0.995361,0.536842,11.595176,0.031252,130.557230,1.313425,2.000000,10.863836,3,TrafficAnomaly
0.993312,0.714262,1.000000,0.587414,39.541947,0.087782,67.919253,3.346600,4.000000,10.398586,4,CarrierDisruption
0.988943,0.723398,1.000000,0.386109,9.706554,0.041887,136.202755,1.527218,0.000000,33.022306,3,TrafficAnomaly
0.948847,0.628759,0.912938,0.536910,9.566160,0.018676,213.632633,1.099989,0.000000,16.586803,2,MajorityAttack
0.980598,0.635976,0.999212,0.547377,10.776926,0.000000,125.737151,2.986554,-0.000000,28.869595,3,TrafficAnomaly
1.000000,0.694945,1.000000,0.300245,8.592561,0.000000,136.497637,2.694775,-0.000000,34.661418,3,TrafficAnomaly
0.981947,0.616622,0.861956,0.922130,10.833072,0.044956,177.140285,1.643703,2.000000,16.722067,2,MajorityAttack
1.000000,0.750334,0.949336,0.518173,8.885001,0.072436,124.768190,1.303961,2.000000,39.018972,3,TrafficAnomaly
1.000000,0.715329,0.970285,0.772512,10.956408,0.000000,131.133686,1.945802,0.000000,30.749496,3,TrafficAnomaly
1.000000,0.764568,1.000000,0.396442,9.691186,0.024413,167.224486,0.963586,-0.000000,7.995536,0,Normal
0.945626,0.586362,0.839152,0.494760,8.707860,0.000000,193.554305,0.712232,1.000000,20.745209,2,MajorityAttack
1.000000,0.719656,0.976516,0.642365,10.143218,0.036406,148.842672,1.105535,1.000000,10.044823,0,Normal
0.999757,0.747124,1.000000,0.554545,10.104033,0.007705,215.521105,1.328363,0.000000,10.317742,0,Normal
0.885233,0.587953,0.825549,0.617821,10.308189,0.064305,192.168652,1.260668,2.000000,14.600495,2,MajorityAttack
0.927381,0.609637,0.806816,0.466486,35.315374,0.036967,78.039580,3.571620,2.000000,32.762687,5,MultiStageAttack
0.983270,0.624172,1.000000,0.288609,33.768691,0.088824,59.120517,4.865920,5.000000,5.243266,4,CarrierDisruption
0.954931,0.634133,0.824247,0.501530,30.945196,0.200096,58.673753,5.807326,7.000000,23.314134,5,MultiStageAttack
0.891399,0.683964,0.897360,0.724760,7.633293,0.023158,198.421534,1.049407,0.000000,24.496027,2,MajorityAttack
1.000000,0.704514,1.000000,0.476264,31.535539,0.059378,58.070801,6.149126,3.000000,12.673786,4,CarrierDisruption
1.000000,0.687844,1.000000,0.641730,12.743100,0.000000,163.200942,1.063178,-0.000000,10.555343,0,Normal
0.947847,0.686727,1.000000,0.295487,24.672108,0.133104,67.064198,4.038773,5.000000,8.723712,4,CarrierDisruption
0.932895,0.693532,0.832420,0.704706,13.534433,0.032702,176.569292,0.979061,1.000000,19.254608,2,MajorityAttack
0.891189,0.638898,0.927929,0.672966,36.621636,0.100303,63.252691,3.683646,4.000000,16.408677,5,MultiStageAttack
1.000000,0.761489,0.989516,0.326926,15.826067,0.000000,198.277158,1.124108,0.000000,11.630412,0,Normal
0.940893,0.628291,0.859748,0.415913,30.050236,0.051845,87.930414,6.601627,2.000000,37.259288,5,MultiStageAttack
0.959937,0.640598,0.790086,0.410762,31.031604,0.100433,72.956064,4.892101,4.000000,33.754755,5,MultiStageAttack
0.969415,0.725701,1.000000,0.516995,9.731832,0.005228,152.408577,1.290609,1.000000,11.631524,0,Normal
0.934620,0.612623,0.943279,0.386356,10.349737,0.013947,184.067764,1.076810,1.000000,9.523855,1,GeometricAttack
0.944501,0.616616,1.000000,0.600918,32.100116,0.044817,68.708648,9.120693,3.000000,11.218434,4,CarrierDisruption
0.943900,0.638892,0.851112,0.927551,29.983354,0.000000,67.450537,4.594151,2.000000,26.425854,5,MultiStageAttack
0.933757,0.651996,0.814737,0.768518,42.961280,0.037725,75.757637,3.595229,3.000000,23.876523,5,MultiStageAttack
1.000000,0.607868,0.973272,0.548597,28.010824,0.036335,74.523905,3.086503,4.000000,6.335461,4,CarrierDisruption
1.000000,0.794331,1.000000,0.500734,31.675548,0.294359,53.644287,4.893247,6.000000,11.284725,4,CarrierDisruption
1.000000,0.668404,1.000000,0.555010,40.197403,0.156414,72.866507,2.624660,8.000000,8.288032,4,CarrierDisruption
0.978506,0.701305,0.891684,0.414317,38.796327,0.179058,62.967815,3.907840,4.000000,32.166758,5,MultiStageAttack
0.979752,0.665031,0.776866,0.694588,36.669624,0.151304,69.169353,6.932521,6.000000,30.246357,5,MultiStageAttack
1.000000,0.586693,1.000000,0.928801,10.085379,0.000000,184.982705,0.549609,0.000000,9.062207,0,Normal
0.973447,0.651457,0.912159,0.757451,10.094933,0.000000,199.137108,2.081394,0.000000,14.409269,1,GeometricAttack
0.987674,0.779251,1.000000,0.457635,35.523782,0.122019,77.794472,7.613768,5.000000,13.338357,4,CarrierDisruption
1.000000,0.604660,0.980068,0.846961,11.241065,0.000000,175.652999,1.292164,0.000000,11.469759,0,Normal
0.960202,0.708173,0.928976,0.488340,9.424879,0.012198,158.416483,2.069883,2.000000,12.946661,1,GeometricAttack
0.980959,0.616394,1.000000,0.328929,25.963898,0.141905,50.571363,5.443716,6.000000,10.021146,4,CarrierDisruption
0.991175,0.688072,1.000000,0.639224,9.680442,0.000277,135.370661,1.265953,1.000000,30.758396,3,TrafficAnomaly
0.945090,0.627936,0.966991,0.740859,11.294373,0.011991,161.173675,0.569432,1.000000,22.086678,2,MajorityAttack
0.992982,0.668014,1.000000,1.152324,34.261711,0.030401,72.240508,6.083321,2.000000,8.705670,4,CarrierDisruption
0.905242,0.685170,0.869635,0.494009,26.631756,0.140597,43.016905,8.081206,4.000000,25.040214,5,MultiStageAttack
0.919605,0.631011,0.873374,0.571247,11.481175,0.019293,163.750659,1.607483,1.000000,20.921986,2,MajorityAttack
1.000000,0.620261,0.949478,0.828840,8.452237,0.041452,167.843871,0.937932,-0.000000,10.586623,0,Normal
0.986178,0.693376,0.998848,0.335577,34.161011,0.062058,73.906068,5.250881,4.000000,14.936456,4,CarrierDisruption
0.991337,0.627889,0.987343,0.330545,32.760618,0.102198,72.925425,3.178211,4.000000,9.993910,4,CarrierDisruption
0.931213,0.596288,0.877775,0.662125,26.242004,0.108346,75.753034,4.779951,5.000000,23.800392,5,MultiStageAttack
